,ts,x,y,rssi_3,rssi_4,rssi_5,rssi_8,rssi_10,rssi_11
0,1.6280069673123333e+18,-2.5882323266669283,4.824974388752994,,,,,-60.0,
1,1.628006967979e+18,-2.59608765731987,4.82757224231531,-60.75575955874768,-70.0,-49.81698947597886,-51.0,-62.03707201955286,-64.13182526097137
2,1.6280069683123333e+18,-2.59608765731987,4.82757224231531,-64.87714014732245,-70.84945207960874,-49.81698947597886,-56.192541904922074,,
3,1.6280069686456668e+18,-2.5990714892438898,4.832741816722657,-67.0,-71.16241031110505,-47.840757063844485,-56.37137961520602,-55.87714014732246,-65.67834375675554
4,1.628006968979e+18,-2.5990714892438898,4.832741816722657,-62.0,-71.22763095213669,-49.81698947597886,-50.0,-57.127672045843056,-63.04667964096758
5,1.6280069693123333e+18,-2.5918550215267633,4.8348410178702785,-57.0,-68.0,-48.308438357056815,,,
6,1.6280069696456668e+18,-2.580882734532595,4.833880445257406,-62.22645033799738,-68.0,-48.0,-53.54555797142076,-64.0,-62.59637310505756
7,1.628006969979e+18,-2.580882734532595,4.833880445257406,-59.20680347858712,-69.59637310505757,-49.36194447912907,-48.0,-57.43025578968133,-64.51377523218476
8,1.6280069703123333e+18,-2.561990655622358,4.831285795584346,-59.0,-69.7445762006788,-48.92358370267847,-53.442165116063975,-59.0,-66.88587392869641
9,1.6280069706456668e+18,-2.523413932364425,4.829447413754238,-58.0,-71.65042921123607,-54.81698947597886,-51.99666022302261,-56.226450337997385,-66.55489532554688
10,1.628006970979e+18,-2.523413932364425,4.829447413754238,-62.937700904720835,-64.62023962696213,-53.003422301696624,-51.44026063356477,-60.98528966022042,-64.67834375675554
11,1.6280069713123333e+18,-2.4861900552570386,4.820462978031961,-62.0,,-52.98298391329042,,,-67.7445762006788
12,1.6280069716456668e+18,-2.4403400723917286,4.824855401867219,-63.48304604390742,-64.0,-50.37137961520601,-51.96016958846595,-58.57097796191239,-65.94952108888775
13,1.628006971979e+18,-2.4403400723917286,4.824855401867219,-62.0,-87.0,-49.819368656667805,-55.39722871117527,-50.94200867351528,-66.79791593749727
14,1.6280069723123333e+18,-2.392977482499036,4.839026981712315,-62.0,-85.0,-49.03707201955286,-50.0,,-73.0
15,1.6280069726456668e+18,-2.354793320945776,4.854972661598976,-63.0,-66.22007994287289,-47.0,-64.0,-52.66321761628444,-65.51533889229631
16,1.628006972979e+18,-2.354793320945776,4.854972661598976,-61.60663086288034,-70.97593900912253,-48.816989475978865,-56.28196658093697,-50.95596681443936,-77.0
17,1.6280069733123333e+18,-2.245006438200417,4.883803472045255,-63.0,-66.98801139648877,-48.55489532554688,-55.42997763405458,-50.95596681443936,-62.67531385505685
18,1.6280069736456668e+18,-2.1004627195776737,4.912875022043243,-59.46405268421363,-68.97593900912253,-48.925636787385464,-55.94200867351528,-51.40553010908731,-65.29302069045559
19,1.628006973979e+18,-2.1004627195776737,4.912875022043243,-58.0,-69.97593900912253,-54.37137961520602,-57.66195227680925,-54.55489532554687,-68.81698947597886
20,1.6280069743123333e+18,-1.9534101968686515,4.940708778457735,-56.797915937497265,-73.03707201955285,-48.816989475978865,,,
21,1.6280069746456668e+18,-1.8122664967472766,4.966707336903695,-62.58431909085297,-68.55489532554688,-48.55489532554688,-54.979400086720375,-51.3322668438542,-66.11255084254887
22,1.628006974979e+18,-1.8122664967472766,4.966707336903695,-54.74457620067879,-58.744576200678786,-52.47128104620114,-59.17667146632201,-55.440769254243286,-61.245951332274956
23,1.6280069753123333e+18,-1.6718854633998625,4.992113199918114,-63.626018735822676,-67.88587392869641,-46.37137961520602,,,
24,1.6280069756456668e+18,-1.5341739876160365,5.017165406065784,-61.92449996433946,-60.95596681443936,-47.220202460114145,-58.68427091407203,-55.0,-64.11601958172494
25,1.628006975979e+18,-1.5341739876160365,5.017165406065784,-64.33493988674041,-66.78293766150712,-49.04667964096758,-67.34392755560003,-51.51533889229631,-56.22020246011415
26,1.6280069763123333e+18,-1.3959374102577262,5.041594184191623,-63.54429542088837,-69.0,-51.55489532554688,,,
27,1.6280069766456668e+18,-1.3959374102577262,5.041594184191623,-65.0,-61.41801149416955,-54.55489532554687,-62.814650449758304,-55.10226102149839,-60.14286131076071
28,1.628006976979e+18,-1.2569792364433983,5.068891123147849,-78.0,-66.52724374661273,-53.88587392869641,-60.882689105267396,-54.08412542943876,-60.88587392869641
29,1.6280069773123333e+18,-1.1178448758126855,5.09975383316486,,-53.0,-49.03707201955286,,,-59.47128104620114
30,1.6280069776456668e+18,-1.1178448758126855,5.09975383316486,-65.9450596319513,-60.676925053321284,-49.245951332274956,-65.47128104620114,-51.44026063356477,-64.47128104620114
31,1.628006977979e+18,-0.9888396128289232,5.131290150964297,-63.37818792907599,-59.0,-58.0,-58.744576200678786,-52.03431126521882,-63.24595133227496
32,1.6280069783123333e+18,-0.9058459048666834,5.157707870949229,-70.163785811139,-56.11255084254886,-50.875090735559425,-64.0,,-65.47128104620114
33,1.6280069786456668e+18,-0.9058459048666834,5.157707870949229,-61.0,-62.0,-48.74331760273472,-68.0,-43.0,-66.79791593749727
34,1.628006978979e+18,-0.8906924828222847,5.1699417905269796,-68.0,-59.702646136698796,-61.245951332274956,-67.7445762006788,-59.98528966022042,-65.55489532554688
35,1.6280069793123333e+18,-0.8840813346518731,5.169551669311738,-63.0,-54.0,-54.55489532554687,,,-71.49533053638751
36,1.6280069796456668e+18,-0.8840813346518731,5.169551669311738,-68.22763095213668,-48.0,-53.88587392869641,-67.84604408019229,-57.4957994653252,-70.0
37,1.628006979979e+18,-0.8981243037877474,5.148269006870693,-66.42971350721564,-51.74457620067879,-61.47128104620114,-65.03707201955285,-61.14555418194013,-70.81698947597887
38,1.6280069803123333e+18,-0.9012757633356843,5.124336841650962,-70.0,-53.280013442826856,-55.47128104620114,,-56.0,-65.88587392869641
39,1.6280069806456668e+18,-0.9012757633356843,5.124336841650962,-66.86459584399114,-47.0,-59.245951332274956,-64.07518927625893,-57.0,-67.37137961520601
40,1.628006980979e+18,-0.9073126669755043,5.101531030992216,-70.0,-52.94200867351528,-59.88587392869641,-61.34792108990359,-62.60403201601635,-67.22020246011414
41,1.6280069813123333e+18,-0.9073126669755043,5.101531030992216,-67.02467948506366,-51.797915937497265,-58.55489532554688,,,-67.49533053638751
42,1.6280069816456668e+18,-0.9122077687365764,5.079426824169745,-72.0,-52.744576200678786,-57.88587392869641,-63.20100985474724,-62.0,-67.81698947597886
43,1.628006981979e+18,-0.9122077687365764,5.079426824169745,-69.36194447912908,-52.94200867351528,-57.55489532554687,-61.77427799251401,-58.08210209107895,-67.55489532554688
44,1.6280069823123333e+18,-0.9192569125583747,5.0622296418684565,-73.0,-51.94200867351529,-57.88587392869641,,,
45,1.6280069826456668e+18,-0.9192569125583747,5.0622296418684565,-70.22763095213668,-52.95596681443936,-57.55489532554687,-67.0,-61.49533053638751,-62.380772395358115
46,1.628006982979e+18,-0.9224784537942703,5.053357293445221,-68.0,-52.95596681443936,-57.245951332274956,-62.964925324418104,-60.14962480295668,-64.86067080007234
47,1.6280069833123333e+18,-0.9279388394171223,5.043965539649962,-70.43025578968133,-51.955966814439364,-56.98896257656085,,,
48,1.6280069836456668e+18,-0.9279388394171223,5.043965539649962,-71.28827052218001,-51.84865508224942,-57.88587392869641,-64.68396554736265,-60.67834375675553,-64.37137961520602
49,1.628006983979e+18,-0.933320919894488,5.034081166611621,-74.22645033799738,-50.98858803499836,-56.55489532554688,-65.09853918871235,-58.59637310505755,-65.97055676536384
50,1.6280069843123333e+18,-0.933320919894488,5.034081166611621,-73.0,-51.97593900912253,-56.55489532554688,,,
51,1.6280069846456668e+18,-0.9369001947224495,5.023795235585076,-70.0,-50.98298391329042,-55.55489532554688,-60.999404650640194,-58.59637310505755,-65.24595133227496
52,1.628006984979e+18,-0.9369001947224495,5.023795235585076,-74.22020246011415,-51.98858803499837,-58.226450337997385,-63.87936530616262,,-66.84075706384449
53,1.6280069853123333e+18,-0.9384270580308591,5.0198966003967,-72.37137961520601,-51.97593900912253,-56.245951332274956,,,
54,1.6280069856456668e+18,-0.9384270580308591,5.0198966003967,-74.81698947597886,-52.95596681443936,-55.88587392869641,-62.840757063844485,,-67.79791593749727
55,1.628006985979e+18,-0.9311657740249264,4.981868085720295,-69.0,-51.97593900912253,-57.698253988752285,-64.22692857187502,-57.429713507215624,-77.0
56,1.6280069863123333e+18,-0.9311657740249264,4.981868085720295,-72.68427091407203,-51.96708621881339,-56.0,,-64.0,
57,1.6280069866456668e+18,-0.9085741357118775,4.878083900842914,-74.44216511606398,-54.649430610393104,-56.245951332274956,-76.0,-64.0,-61.978499871151904
58,1.628006986979e+18,-0.8840142836734818,4.765056223768042,-74.0,-50.0,-53.57097796191239,-63.55833638938891,-55.0,-73.03707201955285
59,1.6280069873123333e+18,-0.8840142836734818,4.765056223768042,-69.0,-53.715310359187136,-55.0,,-61.037072019552866,
60,1.6280069876456668e+18,-0.8573660645379019,4.652804209151688,-75.76341203394729,-56.0,-52.47128104620114,-64.46482786166723,-55.46490104539004,-63.37223505164754
61,1.628006987979e+18,-0.8254030198840269,4.531473821227648,-80.19387168378337,-61.0,-49.0,-66.03863036182355,-56.77427799251401,-59.902557701520244
62,1.6280069883123333e+18,-0.8254030198840269,4.531473821227648,-72.52724374661271,-62.374551190804226,-53.88587392869641,,-69.0,
63,1.6280069886456668e+18,-0.7870189725101744,4.405299253682017,-71.0,-56.13594507829853,-48.69825398875229,-74.0,-55.0,-61.89972508487515
64,1.628006988979e+18,-0.7438221967429549,4.280638242447667,-70.92294594824926,-57.10533244359114,-54.0,-67.67774137816355,-64.0,-66.81698947597886
65,1.6280069893123333e+18,-0.7438221967429549,4.280638242447667,-76.0,-55.64977789627954,-49.47128104620114,,-54.245951332274956,
66,1.6280069896456668e+18,-0.6971440691851112,4.153513387990959,-75.7026461366988,-52.0,-49.357154974897554,-68.43025578968133,-57.40415109952889,-69.25298294297211
67,1.628006989979e+18,-0.668855563617444,4.085763185913023,-68.0,-54.25509021561421,-52.59637310505756,-64.0,-57.0,-68.79791593749727
68,1.6280069903123333e+18,-0.668855563617444,4.085763185913023,-70.36194447912906,,-51.816989475978865,,-58.24595133227496,
69,1.6280069906456668e+18,-0.654243289224777,4.065066259589442,-86.0,-53.744576200678786,-53.47128104620114,-66.48194240977344,-57.87714014732245,-63.866032225388665
70,1.628006990979e+18,-0.6468879894844122,4.049709190955706,-77.44216511606398,-64.81698947597886,-53.495330536387506,-68.0,-59.88587392869641,-61.49533053638751
71,1.6280069913123333e+18,-0.6468879894844122,4.049709190955706,-77.0,-60.03707201955286,-55.816989475978865,,,
72,1.6280069916456668e+18,-0.6342718160793329,4.003817587312359,-76.0,-59.59637310505756,-48.744576200678786,-62.829618197778856,-63.361944479129065,-61.61733094748097
73,1.628006991979e+18,-0.5886832705950014,3.893750725040363,-80.22763095213668,-59.49533053638751,-61.0,-61.44913180851933,-64.77231166668093,-63.01943682569779
74,1.6280069923123333e+18,-0.5886832705950014,3.893750725040363,,-59.0,,,,
75,1.6280069926456668e+18,-0.5230175222798125,3.7885683502728185,-78.0,-62.03707201955286,-54.245951332274956,-62.0,-63.0,-61.49533053638751
76,1.628006992979e+18,-0.48412669492313937,3.6730146988439385,-76.78293766150713,-63.47128104620114,-60.79791593749726,-63.65342242733021,-66.67834375675554,-59.97674030150549
77,1.6280069933123333e+18,-0.48412669492313937,3.6730146988439385,-71.0,-58.495330536387506,-61.88587392869641,,,
78,1.6280069936456668e+18,-0.4584967098727354,3.539806158683545,-70.88668852088806,-57.220202460114145,-60.37137961520601,-63.23197293034564,-61.69950492535217,-62.81698947597886
79,1.628006993979e+18,-0.4584967098727354,3.539806158683545,-70.78975051398773,-55.88587392869641,-57.94200867351528,-61.08210209107896,-65.97593900912253,-60.236930144635764
80,1.6280069943123333e+18,-0.43406522213844545,3.3976212124362823,-69.0,-65.49533053638751,-58.0,,-66.03707201955287,
81,1.6280069946456668e+18,-0.4062251021936964,3.2494811872083544,-77.0,-55.95596681443936,-60.98298391329042,-65.37137961520601,-67.37137961520601,-64.22020246011415
82,1.628006994979e+18,-0.4062251021936964,3.2494811872083544,-67.88587392869641,-56.94200867351529,-57.334939886740415,-60.54760527802627,-74.88587392869641,-56.596373105057566
83,1.6280069953123333e+18,-0.37898428523383065,3.098557788743448,-64.03707201955287,-56.245951332274956,,,-64.37137961520602,
84,1.6280069956456668e+18,-0.3607415232861242,3.001815655802515,-67.47128104620114,-58.47128104620114,-60.98528966022042,-56.840757063844485,-73.22020246011414,-55.10840954760194
85,1.628006995979e+18,-0.3607415232861242,3.001815655802515,-73.0,-57.88587392869641,-66.67834375675554,-60.90255770152024,-71.0,-59.88587392869641
86,1.6280069963123333e+18,-0.3587434985374699,2.98134387798491,-75.0,-54.47128104620114,,,,
87,1.6280069966456668e+18,-0.35712981680950273,2.9588044325058096,-71.0,-54.0,-59.094965077078704,-57.49800363783733,-69.79300285962088,-68.47128104620114
88,1.628006996979e+18,-0.35712981680950273,2.9588044325058096,-69.0,-55.0,-67.88587392869641,-67.35715497489755,-69.15539190686465,-70.59637310505755
89,1.6280069973123333e+18,-0.35072277563938636,2.950539403857204,-74.0,-72.0,,,-70.0,
90,1.6280069976456668e+18,-0.34722437306698506,2.9479492368710916,-59.6427989476056,-58.16284946429143,-66.0584766444677,-70.0,-67.0,-68.92563678738546
91,1.628006997979e+18,-0.34722437306698506,2.9479492368710916,-62.0,-55.86459584399115,-68.69028178094878,-64.16241031110505,-70.6982539887523,-72.22020246011414
92,1.6280069983123333e+18,-0.34722437306698506,2.9479492368710916,-59.828059379920795,-58.77427799251401,-69.0,,-69.0,-69.0
93,1.6280069986456668e+18,-0.335273812143655,2.9388682146927096,-64.60577922009921,-63.47128104620114,-74.49533053638751,-64.84136636873859,-67.2470936556241,-69.1687212040898
94,1.628006998979e+18,-0.335273812143655,2.9388682146927096,-64.94136369863598,-57.155391906864665,-72.88587392869641,-65.176671466322,-70.0,-69.37137961520602
95,1.6280069993123333e+18,-0.3158289171250109,2.92584768716829,-64.02467948506366,-55.0,-67.0,,,
96,1.6280069996456668e+18,-0.3158289171250109,2.92584768716829,-64.0,-63.0,-65.49533053638751,-64.57007447761686,-70.00513713627518,-69.09221966779666
97,1.628006999979e+18,-0.24177960540366977,2.854959546326769,-62.0,-48.42326853447788,-67.0,-66.0,-71.51256161302327,-68.88587392869641
98,1.6280070003123333e+18,-0.1743981826517371,2.7917772829154814,-59.702646136698796,-56.816989475978865,-60.55489532554688,,,
99,1.6280070006456668e+18,-0.14781183036627618,2.773115474921703,-62.0,-60.0,-61.037072019552866,-64.69028178094877,-70.88587392869641,-65.32341439608774
100,1.628007000979e+18,-0.14781183036627618,2.773115474921703,-57.58815468949067,-53.67834375675553,-59.64747592985649,-64.0,-72.46405268421363,-60.63336204372918
101,1.6280070013123333e+18,-0.12770150756933954,2.7627475782252437,-57.81936865666779,-53.47156036163254,-59.81698947597886,-60.0,-75.0,-59.17667146632201
102,1.6280070016456668e+18,-0.04480040285829536,2.684665309603144,-60.0,-53.495330536387506,-60.55489532554688,-65.1893151464468,-75.3260372609087,-60.24595133227496
103,1.628007001979e+18,-0.04480040285829536,2.684665309603144,-56.32386600005731,-54.49533053638751,-61.0,-61.08210209107896,-71.8280593799208,-63.97252667057757
104,1.6280070023123333e+18,0.05351845900774087,2.5924817352862832,-66.0,-53.22020246011414,-63.59637310505755,,,
105,1.6280070026456668e+18,0.05351845900774087,2.5924817352862832,-59.69825398875229,-53.22020246011414,-59.55489532554687,-66.84945207960874,-72.0,-58.84945207960874
106,1.628007002979e+18,0.1008681559023836,2.5572932562074975,-62.0,-54.840757063844485,-59.5483753986712,-63.00256658935063,-68.16872120408982,-60.58847180017624
107,1.6280070033123333e+18,0.13166167978800625,2.5362876154074776,-52.334939886740415,,,,,
108,1.6280070036456668e+18,0.13166167978800625,2.5362876154074776,-62.0,-49.94200867351529,-61.88587392869641,-60.0,-65.88587392869641,-62.55489532554687
109,1.628007003979e+18,0.1487867937821148,2.526746069585451,-55.0,-46.92449996433946,-60.47128104620114,-60.52724374661271,-65.24595133227496,-59.368851208467916
110,1.6280070043123333e+18,0.15488886060324164,2.5250437117534412,-55.123399912615895,-47.924499964339454,-68.24595133227496,,,
111,1.6280070046456668e+18,0.15488886060324164,2.5250437117534412,-53.12339991261589,-58.0,-62.47128104620114,-61.816989475978865,-64.2778417457796,-60.24595133227496
112,1.628007004979e+18,0.1682822001928262,2.5153165865332348,-55.816989475978865,-43.96708621881338,-61.47128104620114,-59.0,-69.03707201955287,-58.7172323784761
113,1.6280070053123333e+18,0.208446462513453,2.4206273002906773,-53.59637310505755,-47.840757063844485,,,,
114,1.6280070056456668e+18,0.208446462513453,2.4206273002906773,-57.0,-43.95596681443935,-62.3015004266098,-60.47128104620114,-64.97937872679972,-57.47128104620114
115,1.628007005979e+18,0.23879538845186146,2.3667241698340535,-55.03707201955286,-46.840757063844485,-57.88587392869641,-61.512886961819106,-66.16241031110505,-59.47128104620114
116,1.6280070063123333e+18,0.2511230403325413,2.3069459781162167,-57.88668852088807,-48.95596681443935,,,,
117,1.6280070066456668e+18,0.2511230403325413,2.3069459781162167,-51.797915937497265,-50.97593900912252,-62.85129512973873,-63.47128104620114,-66.6427989476056,-60.973667472366685
118,1.628007006979e+18,0.2756431801331364,2.1795784727904675,-58.60804091235134,-51.545770042243234,-61.744969263631184,-58.16378581113899,-70.0,-60.24595133227496
119,1.6280070073123333e+18,0.2742178569006096,2.156051969539391,,,,,-71.55489532554688,
120,1.6280070076456668e+18,0.2742178569006096,2.156051969539391,-62.0,-50.29513326455404,-62.924499964339454,-57.56562367673286,-60.86010668348581,-57.61894758875112
121,1.628007007979e+18,0.27095727108988266,2.1454109127302647,-67.57097796191238,-57.0,-64.12485311217948,-54.0,-65.0,-66.81698947597886
122,1.6280070083123333e+18,0.27095727108988266,2.1454109127302647,-65.33493988674041,-52.12339991261588,,-56.49533053638751,,
123,1.6280070086456668e+18,0.27182469792083314,2.069015255922611,-66.0,-52.03707201955286,-67.0,-61.73644122877971,-64.92669992490859,-68.41560409441358
124,1.628007008979e+18,0.2727821722996218,2.0294195578593284,-69.48194240977342,-49.347921089903586,-65.62352248514605,-56.037072019552866,-69.23419574636654,-72.22020246011414
125,1.6280070093123333e+18,0.26314093176255837,1.877851612403983,-72.0,-57.0,,,,
126,1.6280070096456668e+18,0.26314093176255837,1.877851612403983,-68.0,-59.0,-63.495330536387506,-57.575425239949254,-61.245951332274956,-71.6474759298565
127,1.628007009979e+18,0.25589386509108847,1.7383527724080705,-58.0,-56.357154974897554,-69.27981655343643,-59.86270070554501,-65.0,-66.03707201955287
128,1.6280070103123333e+18,0.25589386509108847,1.7383527724080705,-63.02467948506365,,,,-64.0,-51.96708621881339
129,1.6280070106456668e+18,0.25310358508272496,1.6925851623369195,-60.32652576909101,-55.7026461366988,-62.389311616241095,-56.89319193553366,-62.07223588114121,-58.936275140792034
130,1.628007010979e+18,0.2532197853700459,1.6900353011110771,-60.0,-51.037072019552866,-63.28827052218,-65.42473406617903,-64.98660260852017,-61.596373105057566
131,1.6280070113123333e+18,0.2532197853700459,1.6900353011110771,-65.84945207960874,,,,,
132,1.6280070116456668e+18,0.24834860769520045,1.6627591103855022,-66.0,-53.9608150188318,-64.49533053638751,-57.429713507215624,-67.0,-57.86233263788671
133,1.628007011979e+18,0.23522194527205037,1.5355630095944186,-63.55489532554688,-51.47128104620114,-59.968302622008174,-63.34792108990359,-63.55489532554688,-56.797915937497265
134,1.6280070123123333e+18,0.23522194527205037,1.5355630095944186,-61.0,,,-61.0,,
135,1.6280070126456668e+18,0.22883354410983198,1.4142025789505348,-66.3479210899036,-51.26859135615157,-66.84075706384449,-56.0,-67.84945207960874,-56.8693647338937
136,1.628007012979e+18,0.22504579192769097,1.2999447802415682,-59.88587392869641,-50.56738763002155,-62.964289384697175,-59.0,-68.21656950219996,-58.11505791726936
137,1.6280070133123333e+18,0.22504579192769097,1.2999447802415682,-65.12410727762814,-50.55489532554688,-66.98858803499836,-58.63213580156422,-64.22020246011415,-66.88587392869641
